account_id,loan_id,date,amount,duration,payments,status,order_id,bank_to,account_to,order_amount,order_k_symbol,trans_id,transaction_date,operation,transaction_amount,balance,transaction_k_symbol,bank,account,account_date,account_district_id,frequency,disp_id,disposition_client_id,disposition_type,card_id,card_disposition_id,card_type,card_issued,client_birth_number,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Transaction_Type,Type_of_loan,Payment_type,Balance_type
3050,5595,940902,82896,12,6908,A,33917,AB,62503671,119," ",895069,930707,VYBER,22600,51203,,,,930508,60,"POPLATEK MESICNE",3687,3687,OWNER,577,3687,classic,"940215 00:00:00",720206,49,Semily,"east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
3050,5595,940902,82896,12,6908,A,33918,CD,93120836,41,POJISTNE,895069,930707,VYBER,22600,51203,,,,930508,60,"POPLATEK MESICNE",3687,3687,OWNER,577,3687,classic,"940215 00:00:00",720206,49,Semily,"east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
1843,5325,930803,105804,36,2939,A,32104,QR,70984434,2938.7,UVER,541688,930707,"PREVOD Z UCTU",17632,56923.2,,QR,76294219,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,CREDIT,Mid_loan_taker,"Low Payment","Mid Balance"
1843,5325,930803,105804,36,2939,A,32105,QR,62958741,6994,SIPO,541688,930707,"PREVOD Z UCTU",17632,56923.2,,QR,76294219,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,CREDIT,Mid_loan_taker,"Low Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657308,930707,"PREVOD NA UCET",6327,102204.2,SIPO,ST,24175644,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","High Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657308,930707,"PREVOD NA UCET",6327,102204.2,SIPO,ST,24175644,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","High Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657308,930707,"PREVOD NA UCET",6327,102204.2,SIPO,ST,24175644,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","High Balance"
9093,6836,940803,189300,60,3155,C,42874,AB,28652066,1311,SIPO,2747106,930707,VKLAD,18942,19742,,,,930616,47,"POPLATEK MESICNE",10887,11195,OWNER,1087,10887,classic,"961006 00:00:00",531205,58,Jihlava,"south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,CREDIT,Mid_loan_taker,"Low Payment","Low Balance"
9093,6836,940803,189300,60,3155,C,42875,QR,62233042,2617," ",2747106,930707,VKLAD,18942,19742,,,,930616,47,"POPLATEK MESICNE",10887,11195,OWNER,1087,10887,classic,"961006 00:00:00",531205,58,Jihlava,"south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,CREDIT,Mid_loan_taker,"Low Payment","Low Balance"
9093,6836,940803,189300,60,3155,C,42876,OP,60554724,3155,UVER,2747106,930707,VKLAD,18942,19742,,,,930616,47,"POPLATEK MESICNE",10887,11195,OWNER,1087,10887,classic,"961006 00:00:00",531205,58,Jihlava,"south Moravia",109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471,CREDIT,Mid_loan_taker,"Low Payment","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2350084,930708,VYBER,7400,30831.6,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,WITHDRAWL,Low_loan_taker,"Low Payment","Low Balance"
3050,5595,940902,82896,12,6908,A,33915,AB,71189987,6907.5,UVER,894507,930708,"PREVOD Z UCTU",41445,92648,,GH,69871258,930508,60,"POPLATEK MESICNE",3687,3687,OWNER,577,3687,classic,"940215 00:00:00",720206,49,Semily,"east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
3050,5595,940902,82896,12,6908,A,33916,AB,72762232,9716,SIPO,894507,930708,"PREVOD Z UCTU",41445,92648,,GH,69871258,930508,60,"POPLATEK MESICNE",3687,3687,OWNER,577,3687,classic,"940215 00:00:00",720206,49,Semily,"east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
3050,5595,940902,82896,12,6908,A,33917,AB,62503671,119," ",894507,930708,"PREVOD Z UCTU",41445,92648,,GH,69871258,930508,60,"POPLATEK MESICNE",3687,3687,OWNER,577,3687,classic,"940215 00:00:00",720206,49,Semily,"east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
3050,5595,940902,82896,12,6908,A,33918,CD,93120836,41,POJISTNE,894507,930708,"PREVOD Z UCTU",41445,92648,,GH,69871258,930508,60,"POPLATEK MESICNE",3687,3687,OWNER,577,3687,classic,"940215 00:00:00",720206,49,Semily,"east Bohemia",75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660,2123,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657652,930708,VYBER,37500,64704.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657652,930708,VYBER,37500,64704.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657652,930708,VYBER,37500,64704.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
8260,6686,940825,224604,36,6239,A,41652,QR,25747537,6239.2,UVER,2501883,930708,"PREVOD Z UCTU",37435,97632.1,,MN,92527162,930324,31,"POPLATEK MESICNE",9890,10198,OWNER,1040,9890,junior,"950528 00:00:00",760524,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,High_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,1602666,930708,"PREVOD NA UCET",8110,35444.1,SIPO,EF,14627766,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,1602666,930708,"PREVOD NA UCET",8110,35444.1,SIPO,EF,14627766,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1602666,930708,"PREVOD NA UCET",8110,35444.1,SIPO,EF,14627766,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1602666,930708,"PREVOD NA UCET",8110,35444.1,SIPO,EF,14627766,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,1602738,930708,"PREVOD NA UCET",2070,33374.1," ",MN,10828179,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,1602738,930708,"PREVOD NA UCET",2070,33374.1," ",MN,10828179,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1602738,930708,"PREVOD NA UCET",2070,33374.1," ",MN,10828179,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1602738,930708,"PREVOD NA UCET",2070,33374.1," ",MN,10828179,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349971,930709,VYBER,8400,22431.6,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,WITHDRAWL,Low_loan_taker,"Low Payment","Low Balance"
5215,6064,940804,14628,12,1219,A,37087,KL,58698618,2,SIPO,1530990,930709,VKLAD,15487,15687,,,,930701,55,"POPLATEK MESICNE",6301,6301,OWNER,834,6301,classic,"980821 00:00:00",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
5215,6064,940804,14628,12,1219,A,37088,QR,81640040,5315," ",1530990,930709,VKLAD,15487,15687,,,,930701,55,"POPLATEK MESICNE",6301,6301,OWNER,834,6301,classic,"980821 00:00:00",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
5215,6064,940804,14628,12,1219,A,37089,KL,3664792,372,POJISTNE,1530990,930709,VKLAD,15487,15687,,,,930701,55,"POPLATEK MESICNE",6301,6301,OWNER,834,6301,classic,"980821 00:00:00",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
5215,6064,940804,14628,12,1219,A,37090,QR,71636765,870," ",1530990,930709,VKLAD,15487,15687,,,,930701,55,"POPLATEK MESICNE",6301,6301,OWNER,834,6301,classic,"980821 00:00:00",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
5215,6064,940804,14628,12,1219,A,37091,KL,79302054,1219,UVER,1530990,930709,VKLAD,15487,15687,,,,930701,55,"POPLATEK MESICNE",6301,6301,OWNER,834,6301,classic,"980821 00:00:00",495308,55,"Brno - venkov","south Moravia",157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
790,5126,940724,208128,48,4336,B,30555,MN,86892044,4335.8,UVER,232401,930710,VYBER,12300,35817.2,,,,930511,54,"POPLATEK MESICNE",946,946,OWNER,159,946,classic,"950501 00:00:00",510806,54,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,1.6,1.96,140,18721,18696,WITHDRAWL,High_loan_taker,"Mid Payament","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349814,930711,VYBER,1600,20831.6,,,0,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,WITHDRAWL,Low_loan_taker,"Low Payment","Low Balance"
5891,6202,940418,65184,12,5432,A,38118,EF,95617645,5432.3,UVER,1736851,930711,VYBER,5100,36030.1,,,,930125,54,"POPLATEK MESICNE",7127,7127,OWNER,874,7127,gold,"971007 00:00:00",570929,3,Beroun,"central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,WITHDRAWL,Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657458,930711,VYBER,3587,61117.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657458,930711,VYBER,3587,61117.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657458,930711,VYBER,3587,61117.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657543,930711,VYBER,3600,57517.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657543,930711,VYBER,3600,57517.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657543,930711,VYBER,3600,57517.2,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
10079,7055,940406,167100,60,2785,C,44345,YZ,33228176,2784.8,UVER,3039595,930711,VYBER,3000,56384.1,,,0,930506,62,"POPLATEK MESICNE",12088,12396,OWNER,1155,12088,classic,"980801 00:00:00",705117,62,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,WITHDRAWL,Mid_loan_taker,"Low Payment","Mid Balance"
5891,6202,940418,65184,12,5432,A,38118,EF,95617645,5432.3,UVER,1736614,930712,"PREVOD Z UCTU",32594,68624.1,,CD,51054984,930125,54,"POPLATEK MESICNE",7127,7127,OWNER,874,7127,gold,"971007 00:00:00",570929,3,Beroun,"central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
4894,5997,931104,117024,24,4876,A,36599,ST,81512897,4875.8,UVER,1436759,930712,"PREVOD Z UCTU",29255,30055,,MN,69885569,930620,14,"POPLATEK MESICNE",5911,5911,OWNER,814,5911,classic,"960215 00:00:00",351003,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,CREDIT,Mid_loan_taker,"Mid Payament","Low Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3314631,930713,"PREVOD Z UCTU",42244,103091.9,,YZ,45816707,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","High Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3314631,930713,"PREVOD Z UCTU",42244,103091.9,,YZ,45816707,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","High Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3314631,930713,"PREVOD Z UCTU",42244,103091.9,,YZ,45816707,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","High Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3315111,930713,VYBER,36700,66391.9,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3315111,930713,VYBER,36700,66391.9,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3315111,930713,VYBER,36700,66391.9,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
1843,5325,930803,105804,36,2939,A,32104,QR,70984434,2938.7,UVER,541832,930713,"PREVOD NA UCET",6994,49929.2,SIPO,QR,62958741,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
1843,5325,930803,105804,36,2939,A,32105,QR,62958741,6994,SIPO,541832,930713,"PREVOD NA UCET",6994,49929.2,SIPO,QR,62958741,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
8129,6668,940730,74736,36,2076,A,41471,AB,67742585,6184,SIPO,2464693,930713,VKLAD,20612,21312,,,,930626,45,"POPLATEK MESICNE",9735,10043,OWNER,1036,9735,classic,"970117 00:00:00",651029,45,Jicin,"east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
8129,6668,940730,74736,36,2076,A,41472,KL,34254557,2076,UVER,2464693,930713,VKLAD,20612,21312,,,,930626,45,"POPLATEK MESICNE",9735,10043,OWNER,1036,9735,classic,"970117 00:00:00",651029,45,Jicin,"east Bohemia",77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,CREDIT,Low_loan_taker,"Low Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,1602810,930713,"PREVOD NA UCET",1017,32357.1,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,1602810,930713,"PREVOD NA UCET",1017,32357.1,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1602810,930713,"PREVOD NA UCET",1017,32357.1,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1602810,930713,"PREVOD NA UCET",1017,32357.1,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Low Balance"
10079,7055,940406,167100,60,2785,C,44345,YZ,33228176,2784.8,UVER,3039502,930713,VKLAD,16919,73303.1,,,,930506,62,"POPLATEK MESICNE",12088,12396,OWNER,1155,12088,classic,"980801 00:00:00",705117,62,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,CREDIT,Mid_loan_taker,"Low Payment","Mid Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349700,930714,VKLAD,39757,60588.6,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,CREDIT,Low_loan_taker,"Low Payment","Mid Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3314847,930714,"PREVOD NA UCET",9499,41992.9," ",IJ,43103534,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Low Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3314847,930714,"PREVOD NA UCET",9499,41992.9," ",IJ,43103534,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Low Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3314847,930714,"PREVOD NA UCET",9499,41992.9," ",IJ,43103534,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Low Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3315112,930714,VYBER,14900,51491.9,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3315112,930714,VYBER,14900,51491.9,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3315112,930714,VYBER,14900,51491.9,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657380,930714,"PREVOD NA UCET",573,56944.2," ",EF,71167778,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
